,tweet_id,retweet_count,favorites,jpg_url,img_num,true_prediction,prediction_confidence,name_of_dog,status_of_dog,new_rating
381,746056683365994496,814,3591,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,1,Shetland_sheepdog,0.43332,Arlen,pupper,1.1
382,745789745784041472,1077,4063,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,1,Pekinese,0.984267,Gus,,1.0
383,745057283344719872,2282,7315,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2,Shetland_sheepdog,0.963985,Oliver,,1.2
384,744995568523612160,625,2992,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,1,Old_English_sheepdog,0.4274810000000001,,puppo,0.9
385,744971049620602880,2706,7948,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,1,toy_poodle,0.497755,Indie,,1.2
386,744709971296780288,1574,5655,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,1,Shetland_sheepdog,0.234431,,,1.0
387,743980027717509120,1101,4205,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,1,bull_mastiff,0.97573,Geno,,1.1
388,743609206067040256,1388,4509,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,3,Weimaraner,0.982794,,,1.0
389,743253157753532416,1234,4262,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,1,malamute,0.442612,Kilo,puppo,1.0
390,743222593470234624,1913,6260,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,1,kuvasz,0.350629,,,1.2
391,743210557239623680,1375,3865,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,1,golden_retriever,0.930705,,,1.0
392,742423170473463808,3801,9883,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,1,pug,0.99731,Bell,,1.2
393,741743634094141440,2777,8223,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,1,Labrador_retriever,0.786089,,pupper,1.1
394,741438259667034112,840,3704,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,1,Chesapeake_Bay_retriever,0.292675,Tucker,,0.9
395,741303864243200000,3230,8839,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,1,Chihuahua,0.7681560000000001,Theodore,,1.2
396,741067306818797568,3122,9562,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,1,golden_retriever,0.843799,,multiple,1.2
397,740359016048689152,870,3318,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,1,golden_retriever,0.8636870000000001,,,0.9
398,740214038584557568,1973,6718,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,1,Chesapeake_Bay_retriever,0.586414,,,1.0
399,739979191639244800,5946,20100,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,1,Irish_water_spaniel,0.2858,Nollie,,1.2
400,739932936087216128,1081,4070,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,1,redbone,0.243904,Rorie,,1.0
401,739844404073074688,857,3833,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,1,toy_poodle,0.342397,,,1.2
402,739606147276148736,1658,5403,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,3,Blenheim_spaniel,0.933755,Benji,pupper,0.9
403,739544079319588864,21383,39813,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,1,Labrador_retriever,0.967397,,,1.0
404,739485634323156992,2933,7195,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,2,Walker_hound,0.640256,Kyle,,0.6
405,738883359779196928,796,3330,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,2,Labrador_retriever,0.691137,,,1.0
406,738537504001953792,1549,5123,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,1,chow,0.808737,,puppo,1.1
407,738402415918125056,844,3261,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,1,cocker_spaniel,0.346695,,,1.0
408,738166403467907072,3370,8833,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,2,keeshond,0.8788860000000001,Axel,,1.2
409,737826014890496000,1776,5290,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,1,vizsla,0.990391,,,1.0
410,737800304142471168,3471,10040,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,1,malamute,0.374682,,,1.0
411,737678689543020544,1331,5071,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,1,Pembroke,0.935307,,,1.1
412,737445876994609152,4475,10321,https://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg,1,Samoyed,0.400568,,,1.3
413,736736130620620800,1740,4298,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,1,schipperke,0.545502,,,1.3
414,736225175608430592,2795,8179,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,1,Labrador_retriever,0.399217,,,1.0
415,736010884653420544,3001,7932,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,2,golden_retriever,0.553901,,,1.0
416,735991953473572864,1158,3618,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2,cocker_spaniel,0.961643,,,1.1
417,735648611367784448,1110,4042,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,1,Pembroke,0.462594,,pupper,1.2
418,735256018284875776,886,3354,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,1,Staffordshire_bullterrier,0.523191,Kellogg,doggo,0.8
419,734912297295085568,528,2763,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,1,Maltese_dog,0.847292,,,1.0
420,734787690684657664,6301,12622,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,4,golden_retriever,0.883991,,,1.3
421,734776360183431168,546,2520,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,1,Siberian_husky,0.304902,Livvie,,1.1
422,733822306246479872,1022,3695,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,1,Lhasa,0.457356,Moose,,1.0
423,733482008106668032,956,3149,https://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg,1,French_bulldog,0.619382,,,1.0
424,733109485275860992,16932,50425,https://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg,1,golden_retriever,0.945523,,multiple,1.2
425,732726085725589504,890,3564,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,1,Pomeranian,0.961902,Aldrick,,1.1
426,732005617171337216,5417,14963,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_setter,0.677408,,,1.1
427,731285275100512256,994,3504,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,1,Pembroke,0.967103,Solomon,,1.2
428,730573383004487680,2131,4926,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,2,American_Staffordshire_terrier,0.810158,,pupper,1.0
429,730427201120833536,1051,3503,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,1,Eskimo_dog,0.682082,,,1.1
430,730211855403241472,1058,3835,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,1,pug,0.341663,,,1.1
431,729823566028484608,1247,3991,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,1,kelpie,0.218408,,,1.3
432,728760639972315136,1707,4694,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,1,Pembroke,0.939134,,,1.3
433,728751179681943552,683,2779,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,1,Saint_Bernard,0.48205,Flurpson,,1.0
434,728387165835677696,962,3708,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,1,collie,0.266414,,,1.2
435,728015554473250816,1107,4123,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,1,cocker_spaniel,0.384559,Rueben,pupper,1.1
436,727685679342333952,639,2971,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,1,Border_collie,0.462408,,,1.2
437,727644517743104000,1747,5904,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,2,Great_Pyrenees,0.457164,,doggo,1.3
438,727175381690781696,1388,3914,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,2,flat-coated_retriever,0.656463,,,1.0
439,726828223124897792,1003,3572,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,1,miniature_pinscher,0.255327,Bloop,,1.2
440,726224900189511680,1148,4433,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,1,standard_poodle,0.261112,,,0.9
441,725786712245440512,1370,4175,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,1,chow,0.33576100000000003,Lillie,pupper,1.1
442,725729321944506368,1784,5216,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,1,boxer,0.599076,,,1.2
443,724983749226668032,1313,3735,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,1,golden_retriever,0.67575,Fred,,1.2
444,724405726123311104,1647,5292,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,1,golden_retriever,0.240695,Ashleigh,pupper,1.0
445,724049859469295616,1776,4333,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,1,Border_collie,0.581835,Kreggory,,1.0
446,723912936180330496,1236,3902,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1,Samoyed,0.991772,,,1.2
447,723673163800948736,891,3025,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,1,golden_retriever,0.83939,,,1.0
448,722613351520608256,1637,4988,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1,Labrador_retriever,0.5309149999999999,Schnitzel,,1.2
449,721503162398597120,1853,4642,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3,Pomeranian,0.99775,,,1.1
450,721001180231503872,610,2528,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1,Samoyed,0.950053,Oliver,pupper,1.1
451,720775346191278080,665,2481,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1,Newfoundland,0.48997,Berkeley,,1.0
452,720415127506415616,1501,4147,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,1,Rottweiler,0.990312,,,1.0
453,720389942216527872,2516,6396,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,Pembroke,0.873977,,,1.1
454,719991154352222208,1737,4849,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,golden_retriever,0.605304,,doggo,1.0
455,719551379208073216,1914,5076,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,malamute,0.873233,,,1.0
456,719332531645071360,956,3441,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,Dandie_Dinmont,0.224415,,,1.1
457,718971898235854848,1076,3491,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,golden_retriever,0.14039400000000002,,,1.0
458,718939241951195136,1760,5261,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1,Pembroke,0.7663270000000001,Otis,,1.2
459,718631497683582976,8053,18909,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,1,Pomeranian,0.993718,,,1.0
460,718246886998687744,502,1931,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1,Chihuahua,0.354488,,,0.3
461,718234618122661888,997,3881,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,malamute,0.370152,Suki,,1.1
462,717841801130979328,604,2468,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1,Brittany_spaniel,0.922876,,,1.1
463,717421804990701568,846,3167,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,miniature_pinscher,0.286479,,,0.9
464,717047459982213120,1933,6311,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,golden_retriever,0.983548,Flávio,,1.2
465,716802964044845056,1172,4300,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,malinois,0.619577,Link,,1.0
466,716791146589110272,1574,8116,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1,Pomeranian,0.468751,Jennifur,,1.1
467,716285507865542656,1063,2779,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire_terrier,0.43042,,,1.2
468,716080869887381504,1909,6759,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,golden_retriever,0.638625,,doggo,1.1
469,715928423106027520,882,3206,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,pug,0.976685,Bubbles,,1.1
470,715733265223708672,1686,4674,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1,Dandie_Dinmont,0.740229,,,1.0
471,715696743237730304,1290,3920,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire_bullterrier,0.427836,,,1.0
472,715200624753819648,1882,5159,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua,0.956787,,,1.2
473,714957620017307648,1408,4141,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,Great_Pyrenees,0.251516,Curtis,,1.0
474,714606013974974464,929,3644,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1,Norfolk_terrier,0.293007,,pupper,1.2
475,714214115368108032,873,2281,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1,pug,0.533967,,,1.3
476,714141408463036416,1401,4326,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1,Labrador_retriever,0.586951,,,1.0
477,713919462244790272,787,3311,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,Siberian_husky,0.463223,,,1.2
478,713761197720473600,1379,4894,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany_spaniel,0.797936,Piper,,1.2
479,713177543487135744,2840,7253,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,whippet,0.734244,,,1.0
480,712809025985978368,6698,18593,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador_retriever,0.8686709999999999,Stubert,,1.0
481,712668654853337088,1220,4188,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,Labrador_retriever,0.829058,Sunny,,1.0
482,712097430750289920,1034,3798,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador_retriever,0.720481,,,1.0
483,711743778164514816,985,2847,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,Lakeland_terrier,0.459515,Roosevelt,,1.1
484,711363825979756544,1142,3679,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,Pembroke,0.7509060000000001,,,1.1
485,711008018775851008,613,3006,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French_bulldog,0.731405,Chuckles,pupper,1.1
486,710833117892898816,536,2694,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,Pembroke,0.803742,,,1.2
487,710283270106132480,522,2159,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,Shih-Tzu,0.932401,Gunner,,1.1
488,710272297844797440,1248,4553,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,Old_English_sheepdog,0.586307,,,1.1
489,710269109699739648,1127,2405,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,pug,0.415495,,,1.3
490,710140971284037632,879,2769,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1,Pekinese,0.95317,,,0.8
491,710117014656950272,1996,5524,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,toy_poodle,0.802092,,pupper,1.1
492,709566166965075968,1211,3564,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,chow,0.999837,,,1.2
493,709519240576036864,238,1500,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,cocker_spaniel,0.414982,Vince,,0.9
494,709449600415961088,575,2240,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,Maltese_dog,0.780187,,,1.0
495,709409458133323776,687,2625,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland_sheepdog,0.79745,Billy,,0.8
496,709225125749587968,574,2420,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador_retriever,0.271109,,,1.1
497,708834316713893888,501,1689,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo_dog,0.283945,,,1.0
498,708738143638450176,815,2754,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,0.933457,Coco,,1.1
499,708469915515297792,815,3107,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,Chihuahua,0.748163,Bobble,,1.1
500,708356463048204288,1321,3604,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,pug,0.871283,Oliver,,1.0
501,708130923141795840,850,3405,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1,French_bulldog,0.710354,,,1.1
502,708119489313951744,984,2700,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,Norwich_terrier,0.264483,Cooper,,0.9
503,708109389455101952,549,1959,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,Staffordshire_bullterrier,0.5161060000000001,Remington,,1.0
504,707969809498152960,966,2715,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,toy_poodle,0.908491,Rufus,,1.1
505,707776935007539200,955,3294,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,miniature_pinscher,0.890426,,,1.1
506,707411934438625280,599,2311,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1,Lakeland_terrier,0.7382770000000001,,pupper,1.1
507,707387676719185920,1292,3516,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,Chihuahua,0.888468,,,1.0
508,707377100785885184,1091,3291,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,golden_retriever,0.637225,,,0.9
509,707297311098011648,789,2789,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,Blenheim_spaniel,0.370717,,,1.0
510,707059547140169728,673,2608,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,Samoyed,0.8973120000000001,,,1.1
511,707038192327901184,796,2197,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,pug,0.642426,,,1.0
512,707021089608753152,1366,4101,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,cocker_spaniel,0.559658,Tucker,,1.2
513,707014260413456384,596,2328,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,Chihuahua,0.58378,Ellie,,1.1
514,706681918348251136,978,3321,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,toy_poodle,0.717584,,,1.2
515,706516534877929472,1033,3121,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1,golden_retriever,0.7726850000000001,,,1.2
516,706346369204748288,929,3469,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,Tibetan_mastiff,0.956462,,,1.2
517,706310011488698368,7954,21447,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1,Pembroke,0.6981649999999999,,pupper,1.2
518,706291001778950144,478,1709,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1,Border_terrier,0.587101,,,1.1
519,706265994973601792,938,2753,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,papillon,0.743715,,,1.1
520,706166467411222528,1610,5183,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,Samoyed,0.430418,Dexter,,0.7
521,705975130514706432,735,3122,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,Staffordshire_bullterrier,0.5877640000000001,Adele,pupper,1.0
522,705970349788291072,897,3182,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,golden_retriever,0.776346,Lucy,,1.2
523,705428427625635840,1693,3830,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,0.774792,Ambrose,pupper,1.1
524,705239209544720384,752,3021,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,0.15795,Jimothy,,1.1
525,705102439679201280,518,2159,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,collie,0.457672,Terrenth,,1.0
526,704859558691414016,543,2265,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1,pug,0.284428,,pupper,1.0
527,704499785726889984,1019,2942,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,Chihuahua,0.376541,,,1.2
528,704364645503647744,3560,8048,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,Pembroke,0.980695,Bisquick,,1.2
529,703774238772166656,463,1848,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,Labrador_retriever,0.990119,,,1.0
530,703769065844768768,1149,3299,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,boxer,0.838994,,,1.0
531,703611486317502464,1530,3866,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,0.756441,Scooter,pupper,1.0
532,703079050210877440,3100,7444,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2,Pembroke,0.778503,,,1.1
533,702684942141153280,1076,3241,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,golden_retriever,0.514085,Lucy,,1.1
534,702671118226825216,558,2211,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,bloodhound,0.381227,,,1.0
535,702598099714314240,3448,12275,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,kelpie,0.219179,,pupper,1.1
536,702321140488925184,1046,3290,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West_Highland_white_terrier,0.769159,,,1.2
537,702276748847800320,768,2478,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston_bull,0.697303,,,1.1
538,702217446468493312,1340,4809,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,golden_retriever,0.242419,,,0.9
539,701952816642965504,1028,3860,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle,0.33170700000000003,Rilo,,1.1
540,701601587219795968,454,2101,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,0.993661,Coopson,,1.0
541,701214700881756160,5120,12281,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,0.615163,,,1.2
542,700847567345688576,502,2474,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback,0.252514,Crouton,,1.0
543,700167517596164096,739,2647,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,beagle,0.16258499999999998,Dotsy,,1.0
544,700143752053182464,2734,7567,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,1,golden_retriever,0.53246,,pupper,1.0
545,700029284593901568,589,2087,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier,0.726571,Coops,,1.0
546,699801817392291840,956,3079,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever,0.808978,Cooper,pupper,1.1
547,699779630832685056,1233,2764,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,malinois,0.706038,,,1.0
548,699434518667751424,518,2174,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,golden_retriever,0.836572,,pupper,1.2
549,699423671849451520,325,1373,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,pug,0.99786,,,1.0
550,699413908797464576,625,2092,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed,0.517479,Miley,,1.1
551,699370870310113280,444,1902,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,cairn,0.337557,,,1.1
552,699323444782047232,865,3178,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Labrador_retriever,0.309696,,,1.0
553,699079609774645248,659,2468,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,schipperke,0.667324,,,0.8
554,699072405256409088,1199,3005,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Shih-Tzu,0.599587,,,1.2
555,699036661657767936,1203,2624,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Chihuahua,0.222943,,,1.3
556,698989035503689728,978,3370,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Norfolk_terrier,0.24634,Oliver,,1.3
557,698907974262222848,628,2568,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,German_short-haired_pointer,0.983131,,,1.0
558,698703483621523456,380,1459,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Brittany_spaniel,0.931963,Rusty,,0.7
559,698635131305795584,339,1305,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,Samoyed,0.15846400000000002,,,1.2
560,698549713696649216,627,2342,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,French_bulldog,0.998544,,,0.9
561,698262614669991936,2005,4792,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Italian_greyhound,0.107948,,,1.1
562,698178924120031232,740,2829,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Chesapeake_Bay_retriever,0.351868,Lily,,1.0
563,697995514407682048,332,1527,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,Staffordshire_bullterrier,0.280222,,,1.1
564,697943111201378304,685,2405,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Great_Dane,0.126924,,,1.0
565,697270446429966336,1885,4723,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,toy_poodle,0.880014,Bentley,,1.0
566,697259378236399616,1012,3318,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Great_Dane,0.999223,,,0.8
567,697255105972801536,1167,3052,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Great_Dane,0.173989,,,1.0
568,696886256886657024,1814,4897,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,kuvasz,0.383941,,,1.2
569,696488710901260288,1023,2561,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,briard,0.369063,,,1.2
570,696405997980676096,1163,3224,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,borzoi,0.132845,Berb,,0.7
571,695816827381944320,1171,3034,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Pomeranian,0.382234,,,1.1
572,695446424020918272,1814,4413,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,basenji,0.748904,,,1.2
573,695409464418041856,3585,8722,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,pug,0.997445,Bob,,1.0
574,695095422348574720,615,2647,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,papillon,0.227784,,pupper,1.2
575,695074328191332352,1103,2862,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-Tzu,0.5101060000000001,Lorenzo,pupper,1.1
